station_id,station_name,latitude,longitude,elevation_m,obs_start,obs_end,n_valid_records,n_missing_records,total_records
0-203-0-41003020002,Příkazy,49.643788,17.143883,225.0,1942-01-02 06:00:00+00:00,1943-06-25 06:00:00+00:00,67,479,546
0-203-0-41003022001,Oskava  Bedřichov,49.9297,17.1556,415.0,1958-02-07 06:00:00+00:00,2002-12-30 06:00:00+00:00,1056,15259,16315
0-203-0-41003026001,Oskava  Třemešek,49.9167,17.125,490.0,1946-08-02 06:00:00+00:00,1961-12-30 06:00:00+00:00,747,4792,5539
0-203-0-41003026002,Oskava,49.90482,17.134781,360.0,1952-12-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,2045,13784,15829
0-203-0-41003038001,Stránské,49.8931,17.3028,650.0,1946-03-15 06:00:00+00:00,1993-10-25 06:00:00+00:00,1482,12674,14156
0-203-0-41003055001,Troubelice,49.81576,17.08048,253.0,1981-09-07 06:00:00+00:00,1982-12-27 06:00:00+00:00,63,424,487
0-203-0-41003057001,Uničov,49.77641,17.117228,237.0,1957-10-11 06:00:00+00:00,1963-05-31 06:00:00+00:00,257,1803,2060
0-203-0-41003062001,Jiříkov  Hutov,49.8556,17.2833,620.0,1969-02-01 06:00:00+00:00,1970-02-27 06:00:00+00:00,55,338,393
0-203-0-41003064001,Štěpánov,49.68115,17.22473,225.0,1961-01-06 06:00:00+00:00,2020-07-27 06:00:00+00:00,2676,19086,21762
0-203-0-41003075001,Šternberk,49.725,17.2986,278.0,1947-02-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,3620,23289,26909
0-203-0-41003091001,Olomouc  Klášterní Hradisko,49.608795,17.264465,215.0,1937-01-01 06:00:00+00:00,2025-09-29 06:00:00+00:00,3702,28197,31899
0-203-0-41003096001,Moravský Beroun  Sedm Dvorů,49.7736,17.4403,525.0,1922-01-06 06:00:00+00:00,1993-12-27 06:00:00+00:00,2751,19439,22190
0-203-0-41003104001,Hlubočky,49.625,17.4,300.0,1964-01-03 06:00:00+00:00,1970-02-27 06:00:00+00:00,210,1340,1550
0-203-0-41003125001,Tršice,49.538345,17.424635,264.0,1942-01-03 06:00:00+00:00,1962-11-30 06:00:00+00:00,1064,6575,7639
0-203-0-41003127001,Velký Újezd,49.5812756,17.4855908,381.0,1955-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,2251,21552,23803
0-203-0-41003127002,Kozlov,49.6017,17.5327,620.0,2000-10-02 06:00:00+00:00,2018-10-29 06:00:00+00:00,887,5718,6605
0-203-0-41003129001,Kokory,49.4972,17.375,218.0,1953-03-06 06:00:00+00:00,1961-12-29 06:00:00+00:00,455,2773,3228
0-203-0-41003136001,Tovačov,49.4319,17.2792,199.0,1941-01-03 06:00:00+00:00,2012-04-30 06:00:00+00:00,2370,23379,25749
0-203-0-41101014001,Velké Karlovice,49.359444,18.286944,518.0,1937-02-04 06:00:00+00:00,2025-12-22 06:00:00+00:00,4029,28326,32355
0-203-0-41101029001,Halenkov,49.3203,18.1464,415.0,1933-01-21 06:00:00+00:00,2012-12-31 06:00:00+00:00,2738,22007,24745
0-203-0-41101034002,Zděchov,49.2639,18.0772,491.0,1929-01-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,4745,30501,35246
0-203-0-41101041301,Hovězí,49.3056,18.0611,380.0,1943-01-09 06:00:00+00:00,1963-12-27 06:00:00+00:00,1068,6572,7640
0-203-0-41101042001,Francova Lhota,49.1925,18.0894,480.0,1953-01-01 06:00:00+00:00,2012-12-31 06:00:00+00:00,2730,18504,21234
0-203-0-41101042002,Valašská Senice,49.240278,18.126944,615.0,2011-06-06 06:00:00+00:00,2025-06-30 06:00:00+00:00,686,4458,5144
0-203-0-41101046001,Horní Lideč,49.1861,18.0589,453.0,2001-11-05 06:00:00+00:00,2017-12-25 06:00:00+00:00,784,5121,5905
0-203-0-41101046002,Lidečko,49.20948,18.052524,450.0,1922-01-13 06:00:00+00:00,2025-12-29 06:00:00+00:00,1747,11158,12905
0-203-0-41101051001,Pozděchov,49.2319,17.9583,496.0,1963-02-01 06:00:00+00:00,2001-10-29 06:00:00+00:00,1052,8871,9923
0-203-0-41101075001,Kateřinice  Ojičná,49.400762,17.873311,585.0,2016-01-18 06:00:00+00:00,2025-12-22 06:00:00+00:00,460,3193,3653
0-203-0-41101084001,Valašská Bystřice,49.416432,18.106298,458.0,1948-01-02 06:00:00+00:00,2025-12-29 06:00:00+00:00,3397,25093,28490
0-203-0-41101109001,Hutisko-Solanec,49.4333,18.2208,497.0,1942-01-02 06:00:00+00:00,1979-12-31 06:00:00+00:00,1632,11979,13611
0-203-0-41101111001,Rožnov pod Radhoštěm,49.462778,18.112788,362.0,2019-07-29 06:00:00+00:00,2025-12-22 06:00:00+00:00,308,2044,2352
0-203-0-41101117001,Zašová,49.4778,18.0472,340.0,1942-01-03 06:00:00+00:00,1960-12-30 06:00:00+00:00,894,6684,7578
0-203-0-41102012001,Rajnochovice,49.413825,17.810276,405.0,1980-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,2099,14703,16802
0-203-0-41102013001,Kunovice,49.4444,17.8111,417.0,1953-12-04 06:00:00+00:00,1961-07-28 06:00:00+00:00,365,2435,2800
0-203-0-41102018001,Kelč,49.4765261,17.8195539,323.0,1943-11-05 06:00:00+00:00,2025-12-29 06:00:00+00:00,3420,25864,29284
0-203-0-41102034001,Střítež nad Ludinou,49.605,17.7411,339.0,1923-04-06 06:00:00+00:00,2019-12-23 06:00:00+00:00,3855,29807,33662
0-203-0-41102037001,Potštát  Boškov,49.6238,17.6142,545.0,2018-11-05 06:00:00+00:00,2019-12-30 06:00:00+00:00,58,368,426
0-203-0-41102038001,Potštát  Kyžlířov,49.6417,17.6764,565.0,1963-11-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,2632,17449,20081
0-203-0-41102050001,Jezernice,49.5333,17.6392,264.0,1942-01-02 06:00:00+00:00,1958-12-26 06:00:00+00:00,850,5359,6209
0-203-0-41102054001,Lipník nad Bečvou,49.521944,17.590556,227.0,1954-01-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,2330,23909,26239
0-203-0-41102059001,Veselíčko,49.5333,17.5167,310.0,1942-01-03 06:00:00+00:00,1961-12-29 06:00:00+00:00,1002,6303,7305
0-203-0-41102072101,Dluhonice,49.4494,17.4097,205.0,1961-09-01 06:00:00+00:00,2012-12-31 06:00:00+00:00,1686,17004,18690
0-203-0-41201009001,Náměšť na Hané,49.605,17.065,247.0,1980-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,1253,22488,23741
0-203-0-41201012001,Olomouc  Neředín,49.5944,17.2167,262.5,1933-01-05 06:00:00+00:00,1968-08-30 06:00:00+00:00,1080,6712,7792
0-203-0-41201020201,Bystřička,49.4242,18.0208,388.0,1964-01-04 06:00:00+00:00,1979-12-24 06:00:00+00:00,711,5133,5844
0-203-0-41201035001,Ptení,49.5117,16.9583,321.0,1961-01-27 06:00:00+00:00,1972-09-25 06:00:00+00:00,185,5125,5310
0-203-0-41201054001,Plumlov  Žárovice,49.4583,16.9856,320.0,1972-10-02 06:00:00+00:00,2008-09-29 06:00:00+00:00,692,12457,13149
0-203-0-41201059001,Mostkovice,49.4728,17.0536,258.0,1952-02-02 06:00:00+00:00,1953-05-11 06:00:00+00:00,82,434,516
0-203-0-41201060001,Kralice na Hané,49.4597,17.1827,210.0,1995-12-18 06:00:00+00:00,2025-12-29 06:00:00+00:00,1105,9852,10957
0-203-0-41202003001,Vyškov  Rychtářov,49.3286,16.915,400.0,1973-01-01 06:00:00+00:00,2012-07-30 06:00:00+00:00,802,17885,18687
0-203-0-41202009002,Vyškov  Dědice,49.295,16.9822,263.0,1963-02-22 06:00:00+00:00,2015-04-27 06:00:00+00:00,787,18361,19148
0-203-0-41202011001,Lysovice,49.216667,16.968611,275.0,2015-05-04 06:00:00+00:00,2024-12-30 06:00:00+00:00,481,3052,3533
0-203-0-41202031001,Morkovice-Slížany  Slížany,49.2417,17.2319,289.0,1961-01-27 06:00:00+00:00,2025-12-29 06:00:00+00:00,1425,24174,25599
0-203-0-41202048001,Podivice,49.369444,17.003611,375.0,1973-12-17 06:00:00+00:00,2025-12-29 06:00:00+00:00,1431,19510,20941
0-203-0-41202062001,Kojetín,49.3527,17.2944,203.0,1943-01-05 06:00:00+00:00,2025-12-29 06:00:00+00:00,1118,11878,12996
0-203-0-41202086001,Dřevohostice,49.424444,17.586111,238.0,1980-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,1303,20461,21764
0-203-0-41202087002,Pavlovice u Přerova,49.4722,17.5583,295.0,1947-01-03 06:00:00+00:00,1962-09-28 06:00:00+00:00,752,5000,5752
0-203-0-41202117001,Újezdsko,49.211944,17.364444,336.0,2016-11-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,451,2897,3348
0-203-0-41202119001,Kostelany,49.203333,17.382222,381.0,1978-12-04 06:00:00+00:00,2016-08-29 06:00:00+00:00,896,19375,20271
0-203-0-41202124001,Rusava,49.3458,17.6806,360.0,1967-01-06 06:00:00+00:00,2008-09-29 06:00:00+00:00,570,16478,17048
0-203-0-41202144001,Kvasice,49.2453,17.4703,190.0,1954-01-04 06:00:00+00:00,2025-12-29 06:00:00+00:00,1401,24369,25770
0-203-0-41301014002,Zlín  Velíková,49.2875,17.7606,392.0,1980-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,1343,22398,23741
0-203-0-41301035102,Zlín,49.2272,17.6678,232.0,1947-12-19 06:00:00+00:00,1951-01-19 06:00:00+00:00,7,1392,1399
0-203-0-41301037001,Zlín  Louky,49.2278,17.6419,202.0,1996-12-02 06:00:00+00:00,1997-02-24 06:00:00+00:00,13,138,151
0-203-0-41301043002,Zlín  Malenovice,49.209722,17.580556,193.0,1962-12-16 06:00:00+00:00,2016-12-26 06:00:00+00:00,167,7016,7183
0-203-0-41301051001,Otrokovice,49.1983,17.5178,194.0,1946-12-07 06:00:00+00:00,1952-03-07 06:00:00+00:00,26,2470,2496
0-203-0-41301054101,Napajedla,49.1833,17.5167,185.0,1941-01-03 06:00:00+00:00,2022-11-28 06:00:00+00:00,1203,35518,36721
0-203-0-41301057001,Halenkovice,49.1929933,17.4540381,352.0,2023-05-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,128,792,920
0-203-0-41301067001,Březolupy,49.1192,17.5719,205.0,1980-01-07 06:00:00+00:00,1993-03-29 06:00:00+00:00,187,11683,11870
0-203-0-41301068001,Svárov,49.1144,17.6225,290.0,1996-12-02 06:00:00+00:00,2012-11-26 06:00:00+00:00,452,5514,5966
0-203-0-41301069001,Částkov,49.1078,17.6214,240.0,1995-01-02 06:00:00+00:00,1995-11-20 06:00:00+00:00,8,602,610
0-203-0-41301088002,Bojkovice,49.0402,17.81,310.0,1954-01-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,1636,24611,26247
0-203-0-41301102001,Horní Lhota,49.155,17.8033,348.0,1961-01-26 06:00:00+00:00,2025-12-29 06:00:00+00:00,1496,22155,23651
0-203-0-41301103001,Pozlovice,49.1208,17.7753,290.0,1922-01-05 06:00:00+00:00,1993-03-29 06:00:00+00:00,266,25848,26114
0-203-0-41301107001,Březůvky,49.15,17.7,371.0,1961-01-13 06:00:00+00:00,1980-02-25 06:00:00+00:00,245,6723,6968
0-203-0-41301116001,Uherský Brod,49.0255,17.6555,222.0,1961-01-27 06:00:00+00:00,2021-08-30 06:00:00+00:00,1242,20796,22038
0-203-0-41301120001,Korytná,48.9375,17.6619,325.0,1961-12-18 06:00:00+00:00,1980-01-28 06:00:00+00:00,155,6691,6846
0-203-0-41301123001,Nivnice,48.98061,17.64502,241.0,1989-01-02 06:00:00+00:00,2025-12-29 06:00:00+00:00,1194,12320,13514
0-203-0-41302002001,Kunovice,49.038,17.4425,173.0,1955-02-18 06:00:00+00:00,1956-02-24 06:00:00+00:00,9,385,394
0-203-0-41302005002,Hluk,48.9863,17.538,225.0,1964-01-03 06:00:00+00:00,2025-12-29 06:00:00+00:00,1278,21855,23133
0-203-0-41302015001,Blatnice pod svatým Antonínkem,48.947778,17.462222,210.0,1961-12-08 06:00:00+00:00,2025-12-29 06:00:00+00:00,1368,21917,23285
0-203-0-41302020001,Buchlovice,49.089008,17.335389,257.0,1980-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,1289,22176,23465
0-203-0-41302026001,Bzenec,48.97416667,17.28916667,182.0,1947-02-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,1411,22325,23736
0-203-0-41302035001,Nová Lhota  ?,48.8736,17.6133,420.0,1976-07-26 06:00:00+00:00,1980-06-30 06:00:00+00:00,190,1252,1442
0-203-0-41302035002,Nová Lhota  Vápenky,48.8614,17.5947,500.0,1961-12-08 06:00:00+00:00,1976-02-23 06:00:00+00:00,307,4782,5089
0-203-0-41302039002,Velká nad Veličkou,48.8789,17.5167,289.0,1968-04-05 06:00:00+00:00,2025-12-29 06:00:00+00:00,1388,22353,23741
0-203-0-41302058001,Radějov,48.8639,17.3348,240.0,1942-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,1807,28843,30650
0-203-0-41401003001,Sedlejov,49.2333,15.4833,540.0,1963-03-29 06:00:00+00:00,1979-12-31 06:00:00+00:00,772,5772,6544
0-203-0-41401008001,Telč  Telč-Štěpnice,49.1847,15.4539,514.0,1941-01-06 06:00:00+00:00,1955-03-18 06:00:00+00:00,36,5442,5478
0-203-0-41401016001,Krahulčí,49.1852,15.4168,544.0,1941-12-31 06:00:00+00:00,1944-03-06 06:00:00+00:00,12,110,122
0-203-0-41401024002,Dačice,49.0831,15.4344,486.0,1938-12-24 06:00:00+00:00,2025-12-29 06:00:00+00:00,1589,26414,28003
0-203-0-41401050001,Český Rudolec,49.073333,15.322222,520.0,1982-12-06 06:00:00+00:00,2025-12-22 06:00:00+00:00,1357,14959,16316
0-203-0-41401070001,Slavonice,48.995833,15.355556,519.0,1961-02-17 06:00:00+00:00,2015-07-27 06:00:00+00:00,2418,17517,19935
0-203-0-41401070002,Slavonice  Stálkov,49.0292,15.2843,639.0,2016-05-02 06:00:00+00:00,2025-12-29 06:00:00+00:00,483,3049,3532
0-203-0-41402011001,Želetava  Bítovánky,49.1438,15.6909,575.0,1931-02-01 06:00:00+00:00,1931-03-29 06:00:00+00:00,13,46,59
0-203-0-41402018001,Budeč,49.0872,15.5861,491.0,1963-02-09 06:00:00+00:00,2017-05-01 06:00:00+00:00,988,19587,20575
0-203-0-41402044002,Jemnice,49.025,15.59,502.0,1961-01-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,2935,20775,23710
0-203-0-41402050001,Bítov,48.938333,15.73,425.0,1980-01-07 06:00:00+00:00,2025-12-22 06:00:00+00:00,1337,22373,23710
0-203-0-41402053001,Vranov nad Dyjí,48.9056,15.8186,354.0,1961-01-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,2991,20750,23741
0-203-0-41402059001,Lukov,48.8566,15.9077,403.0,1964-01-03 06:00:00+00:00,2025-10-27 06:00:00+00:00,2809,20306,23115
0-203-0-41402065001,Znojmo,48.8561,16.05,250.0,1951-01-26 06:00:00+00:00,1956-12-31 06:00:00+00:00,75,2572,2647
0-203-0-41402075001,Hevlín,48.7506,16.3719,180.0,1976-02-02 06:00:00+00:00,1991-02-25 06:00:00+00:00,116,6458,6574
0-203-0-41402080001,Šatov,48.789167,16.020556,238.0,1981-04-13 06:00:00+00:00,2025-12-29 06:00:00+00:00,1895,14413,16308
0-203-0-41402084001,Jaroslavice,48.7553,16.2325,190.0,1962-04-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,2269,20968,23237
0-203-0-41403001001,Častohostice,49.0169,15.82,430.0,1970-12-07 06:00:00+00:00,1973-01-29 06:00:00+00:00,37,1029,1066
0-203-0-41403002001,Nové Syrovice,49.0158,15.7756,432.0,1962-11-23 06:00:00+00:00,2012-10-29 06:00:00+00:00,1114,15931,17045
0-203-0-41403002002,Láz,49.013078,15.786675,432.0,2012-11-05 06:00:00+00:00,2025-12-29 06:00:00+00:00,642,4167,4809
0-203-0-41403009001,Jevišovice,48.9925,15.9811,330.0,1962-01-19 06:00:00+00:00,2010-04-26 06:00:00+00:00,2023,15629,17652
0-203-0-41403014001,Střelice,48.9934,15.9828,325.0,2010-05-03 06:00:00+00:00,2018-10-29 06:00:00+00:00,415,5309,5724
0-203-0-41403029001,Výrovice,48.9297,16.1075,236.0,1981-04-13 06:00:00+00:00,2008-07-28 06:00:00+00:00,1076,8809,9885
0-203-0-41403029002,Tvořihráz,48.9211,16.1411,230.0,1961-01-02 06:00:00+00:00,1980-05-26 06:00:00+00:00,889,6232,7121
0-203-0-41403039001,Džbánice,49.0022497,16.2084664,337.0,1980-01-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,1281,22460,23741
0-203-0-41403043002,Božice,48.8344,16.2881,216.0,1961-01-27 06:00:00+00:00,2025-12-29 06:00:00+00:00,1268,22382,23650
0-203-0-41403067001,Drnholec,48.8589,16.48,210.0,1961-01-27 06:00:00+00:00,2025-12-29 06:00:00+00:00,1297,22324,23621
0-203-0-41501005001,České Milovy,49.6853,16.0886,635.0,1961-01-06 06:00:00+00:00,2005-08-29 06:00:00+00:00,1102,9923,11025
0-203-0-41501005002,Křižánky  Moravské Křižánky,49.6833,16.0667,615.0,1972-12-04 06:00:00+00:00,2025-12-22 06:00:00+00:00,1676,11040,12716
0-203-0-41501010001,Polička,49.716111,16.269167,552.0,1954-11-19 06:00:00+00:00,2025-12-29 06:00:00+00:00,2919,22921,25840
0-203-0-41501024001,Kadov,49.6351314,16.07777778,672.0,1993-01-04 06:00:00+00:00,2025-12-22 06:00:00+00:00,1455,10598,12053
0-203-0-41501030001,Věcov  Jimramovské Pavlovice,49.6153,16.2019,550.0,1991-01-14 06:00:00+00:00,2025-12-29 06:00:00+00:00,1516,14190,15706
0-203-0-41501037001,Vír,49.5642,16.3139,473.0,1961-01-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,2919,20822,23741
0-203-0-41501038001,Lísek,49.583611,16.183611,688.0,1961-01-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,2595,20704,23299
0-203-0-41501047001,Štěpánov nad Svratkou,49.5041,16.3341,365.0,1934-12-28 06:00:00+00:00,2025-12-29 06:00:00+00:00,3021,21025,24046
0-203-0-41501048001,Olešnice,49.5586,16.4166,543.0,1930-12-10 06:00:00+00:00,2025-12-29 06:00:00+00:00,2958,33656,36614
0-203-0-41501070001,Sejřek,49.4367,16.3103,519.0,1991-07-01 06:00:00+00:00,2020-12-28 06:00:00+00:00,1193,9584,10777
0-203-0-41501076001,Nové Město na Moravě,49.5581,16.0689,601.0,1961-02-24 06:00:00+00:00,2025-12-29 06:00:00+00:00,2966,20652,23618
0-203-0-41501092002,Strážek,49.4411,16.198,445.0,2003-07-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,1138,7082,8220
0-203-0-41501094001,Moravecké Pavlovice,49.4253,16.2567,525.0,1961-01-13 06:00:00+00:00,1991-06-24 06:00:00+00:00,1417,9601,11018
0-203-0-41501101001,Křižanov,49.3892,16.1108,532.0,1951-11-30 06:00:00+00:00,1954-02-26 06:00:00+00:00,28,190,218
0-203-0-41501112001,Brumov,49.4589,16.4294,531.0,1969-02-07 06:00:00+00:00,1994-02-28 06:00:00+00:00,323,11820,12143
0-203-0-41501114002,Synalov,49.4322,16.4119,526.0,1996-12-02 06:00:00+00:00,2012-11-26 06:00:00+00:00,607,5390,5997
0-203-0-41501114003,Osiky,49.455,16.4214,555.0,1994-12-05 06:00:00+00:00,1996-04-29 06:00:00+00:00,64,697,761
0-203-0-41501115001,Tišnov  Hájek,49.3731,16.4725,409.0,2010-05-03 06:00:00+00:00,2025-12-29 06:00:00+00:00,782,4942,5724
0-203-0-41501132001,Skřinářov,49.3486,16.1708,565.0,1962-04-06 06:00:00+00:00,2003-06-30 06:00:00+00:00,1670,13851,15521
0-203-0-41501135001,Velká Bíteš,49.2918,16.221,485.0,1941-01-11 06:00:00+00:00,2021-10-25 06:00:00+00:00,2673,21065,23738
0-203-0-41501140001,Veverská Bítýška,49.2767,16.4317,246.0,2010-05-03 06:00:00+00:00,2025-12-29 06:00:00+00:00,754,4847,5601
0-203-0-41501142001,Kuřim,49.3006,16.5322,291.0,1943-01-08 06:00:00+00:00,2025-12-29 06:00:00+00:00,2851,22717,25568
0-203-0-41501147001,Brno  Kníničky,49.2328,16.52,240.0,1961-01-24 06:00:00+00:00,2008-12-29 06:00:00+00:00,526,22638,23164
0-203-0-41501153001,Brno  Pisárky,49.1958,16.5678,203.0,1961-01-27 06:00:00+00:00,1979-12-31 06:00:00+00:00,82,21012,21094
0-203-0-41501153002,Brno  Jundrov,49.2019,16.5608,260.0,1992-11-02 06:00:00+00:00,2025-12-29 06:00:00+00:00,1456,10750,12206
0-203-0-41501156201,Brno  Veveří,49.2003,16.5844,284.0,1954-02-12 06:00:00+00:00,1984-12-31 06:00:00+00:00,79,7501,7580
0-203-0-41502003001,Svitavy  Lány,49.7528,16.4742,430.0,1961-01-06 06:00:00+00:00,1975-11-24 06:00:00+00:00,643,9218,9861
0-203-0-41502003002,Hradec nad Svitavou,49.7311,16.4875,446.0,1988-11-07 06:00:00+00:00,2025-12-22 06:00:00+00:00,1228,12531,13759
0-203-0-41502007001,Banín,49.6589,16.4861,396.0,1946-12-27 06:00:00+00:00,1976-12-27 06:00:00+00:00,264,11212,11476
0-203-0-41502007002,Březová nad Svitavou,49.6597,16.5003,387.0,1977-01-03 06:00:00+00:00,2025-12-29 06:00:00+00:00,1411,16486,17897
0-203-0-41502013001,Stvolová  Skřib,49.589167,16.550556,395.0,1991-01-07 06:00:00+00:00,2025-12-22 06:00:00+00:00,1478,22263,23741
0-203-0-41502018001,Letovice,49.5544,16.5767,334.0,1991-01-07 06:00:00+00:00,2020-10-26 06:00:00+00:00,1248,20606,21854
0-203-0-41502036001,Knínice u Boskovic,49.537004,16.692288,369.0,1981-05-04 06:00:00+00:00,2025-12-29 06:00:00+00:00,1899,14235,16134
0-203-0-41502036002,Vanovice,49.5692,16.6653,436.0,1961-01-06 06:00:00+00:00,1980-06-30 06:00:00+00:00,960,6161,7121
0-203-0-41502055001,Lhota Rapotina,49.46767,16.62363,305.0,2001-01-01 06:00:00+00:00,2012-12-31 06:00:00+00:00,532,4119,4651
0-203-0-41502057001,Obora,49.451667,16.603611,425.0,2015-06-15 06:00:00+00:00,2025-12-29 06:00:00+00:00,497,3356,3853
0-203-0-41502069001,Blansko  Dolní Lhota,49.3825,16.6317,280.0,1961-01-27 06:00:00+00:00,1988-03-28 06:00:00+00:00,334,10044,10378
0-203-0-41502073001,Blansko,49.3597,16.6503,299.0,1989-11-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,1157,12206,13363
0-203-0-41502076001,Šošůvka,49.414444,16.746944,533.0,2013-11-04 06:00:00+00:00,2025-12-29 06:00:00+00:00,563,3881,4444
0-203-0-41502077001,Žďárná,49.4679,16.7538,641.0,1942-01-09 06:00:00+00:00,1949-03-17 06:00:00+00:00,19,189,208
0-203-0-41502078001,Sloup,49.4139,16.7383,470.0,1961-01-27 06:00:00+00:00,2013-09-30 06:00:00+00:00,2226,17040,19266
0-203-0-41502083001,Rozstání,49.398026,16.835258,571.0,1941-01-07 06:00:00+00:00,2024-12-30 06:00:00+00:00,2907,22052,24959
0-203-0-41502088001,Holštejn,49.4,16.7833,455.0,2006-01-02 06:00:00+00:00,2012-12-24 06:00:00+00:00,344,2213,2557
0-203-0-41502105102,Babice nad Svitavou,49.2889,16.6958,470.0,1961-01-24 06:00:00+00:00,2025-12-29 06:00:00+00:00,1540,22567,24107
0-203-0-41502109502,Brno  Lesná,49.2203,16.6294,276.0,1962-03-02 06:00:00+00:00,1995-11-20 06:00:00+00:00,379,17518,17897
0-203-0-41502109601,Brno  Židenice,49.1983,16.631111,200.0,1999-02-15 06:00:00+00:00,2025-12-29 06:00:00+00:00,1010,8853,9863
0-203-0-41502109602,Brno  Líšeň,49.2172,16.6808,218.0,1942-01-31 06:00:00+00:00,1942-02-28 06:00:00+00:00,3,727,730
0-203-0-41502109603,Brno  Husovice,49.2142,16.6317,210.0,1996-12-02 06:00:00+00:00,1997-02-24 06:00:00+00:00,11,599,610
0-203-0-41503007001,Zastávka,49.19298,16.36313,375.0,1964-03-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,2701,20281,22982
0-203-0-41503025001,Brno  Černovice,49.15,16.7,240.0,1946-12-14 06:00:00+00:00,1958-02-28 06:00:00+00:00,44,4291,4335
0-203-0-41503035001,Nemochovice,49.1808,17.1361,283.0,2001-01-01 06:00:00+00:00,2025-12-29 06:00:00+00:00,1140,7868,9008
0-203-0-41503047001,Bučovice  Kloboučky,49.129881,17.014033,238.0,1962-12-10 06:00:00+00:00,2025-12-29 06:00:00+00:00,1336,21675,23011
0-203-0-41503064001,Slavkov u Brna,49.1575,16.879167,211.0,1961-01-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,2842,20381,23223
0-203-0-41503067001,Bukovinka,49.296944,16.798889,511.0,1961-02-07 06:00:00+00:00,2025-12-29 06:00:00+00:00,1511,21926,23437
0-203-0-41503074001,Podbřežice,49.2128,16.925,261.0,1961-01-06 06:00:00+00:00,2012-12-31 06:00:00+00:00,2185,16749,18934
0-203-0-41503083001,Šaratice,49.1181,16.8047,194.0,1948-01-23 06:00:00+00:00,1952-01-31 06:00:00+00:00,11,1481,1492
0-203-0-41503084001,Milešovice,49.083889,16.853889,242.0,2010-07-05 06:00:00+00:00,2025-12-29 06:00:00+00:00,750,4790,5540
0-203-0-41503084002,Kobeřice,49.0919,16.8831,288.0,1981-05-11 06:00:00+00:00,2010-06-28 06:00:00+00:00,1166,9482,10648
0-203-0-41503092001,Chvalčov  Hostýn,49.3761,17.7006,715.0,1941-01-03 06:00:00+00:00,2006-04-24 06:00:00+00:00,478,11663,12141
0-203-0-41503106201,Těšany,49.0419,16.7658,209.0,1961-01-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,2891,20850,23741
0-203-0-41503125001,Židlochovice,49.0319,16.6152,183.0,1961-01-06 06:00:00+00:00,2025-12-29 06:00:00+00:00,2885,20769,23654
0-203-0-41601008001,Batelov  Nová Ves,49.278056,15.355278,643.0,2008-11-03 06:00:00+00:00,2025-12-22 06:00:00+00:00,844,5426,6270
0-203-0-41601014001,Rohozná,49.3544,15.4017,553.0,1961-01-13 06:00:00+00:00,2008-07-28 06:00:00+00:00,1925,15454,17379
0-203-0-41601022101,Třešť,49.293889,15.476111,574.0,1956-11-26 06:00:00+00:00,2025-12-29 06:00:00+00:00,2910,22170,25080
0-203-0-41601028001,Šimanov,49.4614,15.4486,630.0,1952-12-07 06:00:00+00:00,2025-12-22 06:00:00+00:00,2566,25193,27759
0-203-0-41601037101,Otín,49.2675,15.569167,624.0,1995-06-05 06:00:00+00:00,2015-04-27 06:00:00+00:00,207,2806,3013
0-203-0-41601038001,Stonařov,49.284444,15.587222,584.0,1961-01-06 06:00:00+00:00,2013-11-25 06:00:00+00:00,2145,14106,16251
0-203-0-41601049001,Jihlava  Hruškové Dvory,49.4064,15.6164,468.0,2010-06-07 06:00:00+00:00,2025-12-22 06:00:00+00:00,725,4968,5693
0-203-0-41601050001,Puklice,49.3641,15.651,525.0,1953-01-02 06:00:00+00:00,1961-12-29 06:00:00+00:00,83,3204,3287
0-203-0-41601054001,Vysoké Studnice,49.3931,15.7303,568.0,1961-01-13 06:00:00+00:00,2024-12-30 06:00:00+00:00,2963,20413,23376
0-203-0-41601060001,Předín,49.1958,15.6736,614.0,1984-05-07 06:00:00+00:00,1996-06-24 06:00:00+00:00,568,3876,4444
