station_id,hydro_year,n_obs,mean_swe_obs,mean_swe_djfm_obs,max_swe_obs,n_snow_weeks_obs,swe_days_obs,mean_swe_snow_obs,dohy_max_obs,dohy_first_snow_obs,dohy_last_snow_obs,snow_duration_obs,mean_swe_mod,mean_swe_djfm_mod,max_swe_mod,n_snow_weeks_mod,swe_days_mod,mean_swe_snow_mod,dohy_max_mod,dohy_first_snow_mod,dohy_last_snow_mod,snow_duration_mod,station_name,latitude,longitude,elevation_m
0-203-0-10801028001,2009,51,53.333333333333336,130.11111111111111,342.0,21,19040.0,129.52380952380952,150.0,24.0,164.0,140.0,52.21065405,126.30482877777779,290.6261,22,18639.20349585,120.98223781818183,150.0,24.0,171.0,147.0,Prášily,49.1069,13.3786,883.0
0-203-0-10801028001,2010,49,35.95918367346939,103.6470588235294,217.2,16,12334.0,110.125,114.0,44.0,149.0,105.0,30.780144614285714,88.7127029235294,180.8078,17,10557.5896027,88.7127029235294,135.0,37.0,149.0,112.0,Prášily,49.1069,13.3786,883.0
0-203-0-10801028001,2011,49,19.587755102040816,71.3076923076923,138.8,11,6718.599999999999,87.25454545454545,92.0,29.0,99.0,70.0,31.187216363265303,114.84586092307691,148.00626,15,10697.2152126,101.81248302,64.0,22.0,148.0,126.0,Prášily,49.1069,13.3786,883.0
0-203-0-10801028001,2012,50,82.12,237.41176470588235,400.0,18,28742.0,228.11111111111111,112.0,42.0,364.0,322.0,82.96402426,227.75846888235293,347.60074,20,29037.408491000002,207.41006065000002,112.0,35.0,364.0,329.0,Prášily,49.1069,13.3786,883.0
0-203-0-10801028001,2013,51,38.17450980392157,99.78125,172.4,19,13628.300000000001,102.46842105263158,152.0,33.0,166.0,133.0,39.920570856274516,100.75937096875,160.93947,20,14251.643795690003,101.78738825000002,117.0,33.0,208.0,175.0,Prášily,49.1069,13.3786,883.0
0-203-0-10801028001,2014,45,6.788888888888889,24.75,70.0,8,2138.5,38.1875,39.0,11.0,144.0,133.0,3.6534447873333327,13.5491043525,43.864708,7,1150.8351080099997,23.210993914285716,39.0,32.0,144.0,112.0,Prášily,49.1069,13.3786,883.0
0-203-0-10801028001,2015,49,12.520408163265307,40.03333333333333,92.8,14,4294.5,43.82142857142857,122.0,52.0,157.0,105.0,18.740681733367346,58.70068136133333,96.17031,15,6428.053834545,61.18498618000001,122.0,52.0,157.0,105.0,Prášily,49.1069,13.3786,883.0
0-203-0-10801028001,2016,48,15.956250000000002,54.35,124.0,10,5361.300000000001,76.58999999999999,93.0,23.0,135.0,112.0,16.477621761041664,55.16070612142857,96.69337,13,5536.480911709999,60.81089569999999,135.0,23.0,156.0,133.0,Prášily,49.1069,13.3786,883.0
0-203-0-10801028001,2017,46,17.343478260869563,60.292307692307695,140.0,9,5584.599999999999,88.64444444444445,98.0,14.0,126.0,112.0,12.84164312830435,43.75967907692307,80.314644,12,4135.009087314001,49.14577375,91.0,14.0,126.0,112.0,Prášily,49.1069,13.3786,883.0
0-203-0-10801028001,2018,51,69.58235294117647,197.06470588235294,324.0,21,24840.899999999998,168.98571428571427,90.0,20.0,363.0,343.0,64.6064672537255,177.46113629411764,236.65004,23,23064.508809580002,143.2332138304348,125.0,13.0,363.0,350.0,Prášily,49.1069,13.3786,883.0
0-203-0-10801028001,2019,48,59.49583333333334,190.38666666666668,294.4,15,19990.600000000002,190.38666666666668,117.0,47.0,145.0,98.0,46.30295157375,143.7570454,219.74301,17,15557.791728780001,130.70090128235296,103.0,47.0,159.0,112.0,Prášily,49.1069,13.3786,883.0
0-203-0-10801028001,2020,48,2.6458333333333335,9.071428571428571,32.0,7,889.0,18.142857142857142,130.0,46.0,144.0,98.0,1.8801822208333334,6.344253100714285,18.961393,11,631.7412262,8.179750272727272,130.0,11.0,144.0,133.0,Prášily,49.1069,13.3786,883.0
0-203-0-10801028001,2021,46,16.417391304347827,68.65454545454546,136.8,9,5286.400000000001,83.91111111111111,93.0,58.0,114.0,56.0,10.622973395652174,44.27002861818182,102.211784,10,3420.5974334,48.64699896,93.0,58.0,149.0,91.0,Prášily,49.1069,13.3786,883.0
0-203-0-10801028001,2022,51,30.70980392156863,101.94666666666669,163.6,17,10963.4,92.12941176470588,99.0,29.0,155.0,126.0,23.255627307647057,77.869961,116.31686,17,8302.258948829998,69.70193170588234,120.0,29.0,155.0,126.0,Prášily,49.1069,13.3786,883.0
0-203-0-10801028001,2023,47,6.927659574468086,25.21666666666667,92.8,8,2279.2000000000003,40.7,98.0,21.0,119.0,98.0,5.660288700638296,20.173059039166667,72.399155,10,1862.2349825099996,26.47104307,98.0,21.0,119.0,98.0,Prášily,49.1069,13.3786,883.0
0-203-0-10801028001,2024,48,8.877083333333333,25.13125,93.6,9,2982.7000000000003,47.34444444444445,34.0,27.0,146.0,119.0,19.831182406249997,57.278394218749995,138.2911,12,6663.2772884999995,79.32472962499999,83.0,27.0,146.0,119.0,Prášily,49.1069,13.3786,883.0
0-203-0-10801028001,2025,48,7.208333333333333,21.625,60.0,11,2422.0,31.454545454545453,74.0,39.0,109.0,70.0,11.335394725416668,33.53690245,64.046646,14,3808.6926277400003,38.83378943571428,74.0,18.0,123.0,105.0,Prášily,49.1069,13.3786,883.0
0-203-0-10801069001,1977,52,4.326923076923077,12.058823529411764,34.0,9,1575.0,25.0,85.0,43.0,162.0,119.0,3.3827886984615385,10.204627972941177,31.291458,9,1231.33508624,19.331776166666668,85.0,43.0,162.0,119.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,1978,52,8.03076923076923,23.829411764705885,59.0,16,2923.2000000000003,26.1,112.0,21.0,147.0,126.0,6.016354388076923,18.04483409882353,43.051533,15,2189.95299726,20.793705046666666,112.0,21.0,140.0,119.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,1979,48,4.1875,8.846153846153847,42.0,11,1407.0,18.272727272727273,160.0,27.0,160.0,133.0,2.982053573125,9.016252481538462,32.65161,11,1001.9700005699999,12.977702336363636,90.0,27.0,153.0,126.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,1980,47,5.914893617021277,9.428571428571429,72.0,10,1946.0,27.8,180.0,19.0,180.0,161.0,2.74900105680851,6.54194265,30.017984,7,904.42134769,18.341761571428574,89.0,19.0,89.0,70.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,1981,44,4.911363636363636,19.30909090909091,60.7,8,1512.7,27.012500000000003,87.0,3.0,122.0,119.0,3.764187515454545,15.021859954545453,39.120743,7,1159.36975476,23.605779928571426,87.0,31.0,122.0,91.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,1982,43,4.367441860465116,16.72,43.0,10,1314.6000000000001,18.779999999999998,37.0,9.0,163.0,154.0,6.1793755335813945,25.92512156,61.59902,9,1859.9920356079997,29.514080166666663,58.0,9.0,121.0,112.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,1983,43,2.255813953488372,13.857142857142858,43.0,3,679.0,32.333333333333336,113.0,99.0,113.0,14.0,1.4539537914697676,8.920860931885715,27.626863,3,437.6400912324,20.751036166666665,113.0,99.0,113.0,14.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,1984,48,4.129166666666667,14.157142857142857,31.5,10,1387.4,19.82,119.0,35.0,133.0,98.0,1.1912950091666668,3.9802056928571425,11.084264,11,400.27512308,5.107611409090908,119.0,21.0,126.0,105.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,1985,48,3.75,12.857142857142856,28.0,11,1260.0,16.363636363636363,89.0,47.0,145.0,98.0,2.6675008874999997,9.145717328571427,20.295383,11,896.2802982,11.566206509090911,117.0,47.0,138.0,91.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,1986,48,3.766666666666667,8.342857142857143,39.6,10,1265.6000000000001,18.08,25.0,18.0,165.0,147.0,2.517002575416667,5.399169544285714,31.681698,9,845.7128653400001,13.394030288888889,32.0,18.0,165.0,147.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,1987,51,7.588235294117647,22.764705882352942,72.5,12,2709.0,32.24999999999999,94.0,52.0,143.0,91.0,5.837210217647058,17.511630652941175,33.90296,14,2083.8840477,21.264122935714283,94.0,45.0,143.0,98.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,1988,47,8.1,31.725000000000005,132.9,8,2664.9,47.587500000000006,135.0,100.0,149.0,49.0,2.391661685957447,9.367341603333333,49.800354,6,786.85669468,18.671533983333333,135.0,100.0,142.0,42.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,1989,48,0.3,0.6933333333333334,10.4,2,100.8,7.2,49.0,21.0,49.0,28.0,0.1516507867916667,0.2730647906666667,3.6277552,2,50.954664362,3.38215975,49.0,21.0,49.0,28.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,1990,47,0.6297872340425531,1.1846153846153844,14.2,3,207.2,9.866666666666665,27.0,27.0,111.0,84.0,0.8236590021276594,1.9771446999999998,13.2827215,4,270.98381169999993,9.677993275,34.0,27.0,111.0,84.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,1991,50,3.2979999999999996,9.7,42.8,9,1154.2999999999997,18.32222222222222,47.0,33.0,110.0,77.0,1.93729700168,5.697932357882353,20.418686,9,678.053950588,10.62686158888889,47.0,33.0,110.0,77.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,1992,52,4.721153846153847,9.53888888888889,30.6,14,1718.5000000000002,17.535714285714285,46.0,18.0,354.0,336.0,1.0350028957692308,2.1272465266666662,8.966705,10,376.74105406,5.17699296,25.0,18.0,109.0,91.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,1993,51,5.758823529411765,18.35625,60.4,9,2055.9,32.63333333333333,121.0,44.0,149.0,105.0,4.0641026873333335,12.9529207120625,34.81929,11,1450.884659378,18.815877227272725,121.0,44.0,135.0,91.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,1994,48,1.0708333333333333,1.5583333333333333,16.8,4,359.8,12.85,22.0,22.0,113.0,91.0,0.23667092020833333,0.31676785,3.9916692,4,79.52142918999999,2.4849053000000003,29.0,22.0,113.0,91.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,1995,47,2.0531914893617023,7.423076923076923,39.3,5,675.5,19.3,77.0,49.0,84.0,35.0,0.9818347784255319,3.541730776923077,22.160282,4,323.023642102,11.0784728,77.0,49.0,77.0,28.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,1996,32,10.046875,23.138461538461538,43.2,15,2250.5,21.433333333333334,139.0,6.0,139.0,133.0,3.5526051934375,7.777266939999999,13.162501,15,795.78356333,7.538927926666667,48.0,6.0,139.0,133.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,1997,35,5.920000000000001,12.95,40.9,8,1450.4,25.9,95.0,32.0,109.0,77.0,4.598453914554286,10.058670615999999,24.641352,9,1126.6212090658,17.862172888888885,81.0,32.0,95.0,63.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,1998,46,0.7152173913043478,2.7416666666666667,11.4,4,230.29999999999998,8.225,94.0,45.0,101.0,56.0,0.7124635695652174,2.7276070499999996,9.336457,5,229.4132694,6.546256919999999,94.0,38.0,101.0,63.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,1999,45,2.8044444444444445,7.6,34.0,6,883.4,21.03333333333333,107.0,23.0,107.0,84.0,2.4353139638044445,7.922118001018182,35.902847,7,767.1238985984,15.540711142857143,107.0,23.0,107.0,84.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2000,46,1.1869565217391302,4.55,15.7,5,382.19999999999993,10.92,50.0,36.0,113.0,77.0,1.8220453940652173,6.937191338916667,25.363752,5,586.6986168889999,16.2557515,85.0,36.0,85.0,49.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2001,45,0.5022222222222222,1.6600000000000001,11.0,3,158.20000000000002,7.533333333333334,118.0,69.0,174.0,105.0,0.06581243626666668,0.2640540642,2.2113163,1,20.730917424,2.2113163,118.0,118.0,118.0,0.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2002,45,3.8311111111111105,14.366666666666667,46.0,6,1206.7999999999997,28.733333333333334,61.0,47.0,145.0,98.0,3.1186555199111115,11.584896516333332,39.140068,6,982.3764887720001,23.11769048333333,75.0,19.0,75.0,56.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2003,49,4.110204081632653,12.5875,41.8,8,1409.8,25.175,109.0,67.0,123.0,56.0,2.1414210218979592,6.503548370812499,22.696608,8,734.507410511,12.948109575,109.0,46.0,123.0,77.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2004,42,4.15,17.43,65.0,6,1220.1000000000001,29.05,150.0,66.0,150.0,84.0,1.4081205303690476,5.913964654399999,15.982835,6,413.98743592849996,9.77447745,66.0,66.0,150.0,84.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2005,52,7.332692307692308,22.425,64.0,12,2669.1,31.775000000000002,134.0,15.0,141.0,126.0,3.2444406942307698,10.262808975,34.402515,12,1180.9764127,14.022026375000001,134.0,8.0,134.0,126.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2006,48,17.681250000000002,63.699999999999996,119.3,15,5940.900000000001,56.58,126.0,21.0,147.0,126.0,13.471370678833333,48.02529623076922,71.021675,15,4526.380548088,43.10802393333333,105.0,21.0,161.0,140.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2007,47,0.5702127659574469,2.0615384615384618,26.8,1,187.6,26.8,90.0,90.0,90.0,0.0,0.40827110638297875,1.476057076923077,19.188742,1,134.32119400000002,19.188742,90.0,90.0,90.0,0.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2008,48,1.3062500000000001,2.06,17.6,6,438.90000000000003,10.45,26.0,19.0,68.0,49.0,0.8077355806250001,0.9388721053333333,11.148889,5,271.39915509,7.45893472,19.0,12.0,68.0,56.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2009,41,1.9414634146341465,9.950000000000001,41.0,4,557.2,19.900000000000002,115.0,73.0,122.0,49.0,1.1087950731707317,5.682574750000001,23.153145,4,318.224186,11.1859433,115.0,73.0,122.0,49.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2010,50,7.9,26.33333333333333,71.2,13,2765.0,30.38461538461538,114.0,44.0,135.0,91.0,6.0682772509000005,20.226062759999998,55.11901,13,2123.897037815,23.337764723076923,107.0,44.0,135.0,91.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2011,50,4.93,16.54285714285714,76.6,9,1725.5,27.388888888888893,64.0,29.0,92.0,63.0,8.01033612,27.6191865,77.20101,9,2803.6176419999997,44.50186733333334,64.0,29.0,92.0,63.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2012,46,1.8543478260869568,6.70909090909091,33.0,5,597.1000000000001,17.06,77.0,70.0,364.0,294.0,0.5172348152173913,1.4331766236363637,9.285146,4,166.5496105,5.78762725,112.0,77.0,364.0,287.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2013,45,3.0822222222222218,11.558333333333332,29.3,9,970.8999999999999,15.41111111111111,117.0,33.0,124.0,91.0,2.7482914977777777,10.306093116666668,23.233585,9,865.7118217999999,13.741457488888889,89.0,33.0,124.0,91.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2014,44,0.17272727272727273,0.6333333333333333,7.6,1,53.199999999999996,7.6,88.0,88.0,88.0,0.0,0.06671017863636364,0.23521650000000002,2.822598,1,20.54673502,2.822598,88.0,88.0,88.0,0.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2015,47,0.6680851063829787,2.4153846153846152,14.9,5,219.79999999999998,6.279999999999999,66.0,66.0,115.0,49.0,0.6176511361702127,2.2236485115384617,13.91688,4,203.2072238,7.1870506,66.0,66.0,108.0,42.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2016,49,1.3979591836734695,4.642857142857143,30.0,4,479.5,17.125,128.0,23.0,128.0,105.0,0.16274840000000002,0.4423920142857143,4.562972,3,55.822701200000004,2.6582238666666664,79.0,23.0,86.0,63.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2017,50,5.34,16.6875,52.0,7,1869.0,38.142857142857146,77.0,70.0,112.0,42.0,2.8005674204,8.701283968125,27.3698,7,980.1985971400001,19.682485757142853,91.0,35.0,105.0,70.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2018,45,1.8644444444444446,6.308333333333334,23.0,6,587.3000000000001,13.983333333333334,83.0,48.0,363.0,315.0,0.9083832333333334,3.380217533333333,8.928284,6,286.1407185,6.760435066666666,83.0,41.0,125.0,84.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2019,50,6.522,20.38125,62.0,9,2282.7000000000003,36.233333333333334,75.0,47.0,117.0,70.0,0.69261476808,2.1402142189999998,15.625106,4,242.415168828,8.08142865,96.0,47.0,96.0,49.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2020,49,0.4836734693877551,1.5799999999999998,20.0,2,165.9,11.85,144.0,81.0,144.0,63.0,0.05540758775510204,0.18099811999999998,1.7322304,1,19.004802599999998,1.7322304,81.0,81.0,81.0,0.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2021,50,2.37,7.8999999999999995,35.0,9,829.5,13.166666666666664,79.0,58.0,142.0,84.0,1.4249783445,4.721449948666666,18.816484,7,498.742420575,10.029207585714285,79.0,58.0,107.0,49.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2022,45,0.2955555555555555,0.68,6.5,3,93.1,4.433333333333334,155.0,43.0,155.0,112.0,0.25108373924444444,1.1169131700000001,6.9123497,2,79.091377862,5.584565850000001,43.0,43.0,57.0,14.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2023,48,1.0854166666666667,3.7214285714285715,11.9,6,364.7,8.683333333333334,119.0,42.0,119.0,77.0,0.36847962352083335,1.2580239032857141,6.843686,3,123.809153503,5.710384433333334,91.0,49.0,91.0,42.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2024,50,1.662,5.19375,50.0,4,581.6999999999999,20.775,34.0,34.0,76.0,42.0,1.6018006212,5.0003748875000005,43.76834,4,560.63021742,20.001499550000002,34.0,34.0,76.0,42.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801069001,2025,45,0.0,0.0,0.0,0,0.0,,,,,,0.04480477424688889,0.16609666191909092,1.6045339,1,14.113503887770001,1.6045339,32.0,32.0,32.0,0.0,Čachrov,49.264136,13.301694,729.0
0-203-0-10801117001,1977,52,4.446153846153846,13.91875,50.5,10,1618.3999999999999,23.119999999999997,92.0,43.0,162.0,119.0,2.3910326759615383,7.721039543124999,23.354511,9,870.33589405,13.71675862222222,85.0,43.0,99.0,56.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,1978,47,3.9893617021276597,12.499999999999998,48.3,10,1312.5,18.749999999999996,105.0,35.0,119.0,84.0,3.6348952889361703,11.389338571999998,28.514992,11,1195.8805500600001,15.498452172727275,112.0,35.0,119.0,84.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,1979,48,3.827083333333333,11.58,36.0,11,1285.8999999999999,16.7,111.0,34.0,153.0,119.0,2.5627491180625,7.242324340266666,24.160208,11,861.083703669,11.173995181818183,111.0,34.0,153.0,119.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,1980,45,2.391111111111111,6.1866666666666665,28.6,6,753.1999999999999,17.933333333333334,89.0,68.0,159.0,91.0,0.9914248371111111,2.9475813599999996,16.82464,4,312.29882369,10.901442499999998,89.0,68.0,89.0,21.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,1981,49,3.0081632653061225,9.2125,40.3,8,1031.8,18.424999999999997,94.0,31.0,115.0,84.0,2.4636182179591835,7.375707556875,25.384638,10,845.0210487599999,12.046588730000002,87.0,10.0,115.0,105.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,1982,49,5.1387755102040815,16.153333333333332,44.0,11,1762.6000000000001,22.89090909090909,51.0,16.0,163.0,147.0,4.909734408244898,15.663488006666665,41.004158,14,1684.038902028,17.18023480714286,58.0,16.0,121.0,105.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,1983,50,1.936,6.914285714285714,32.7,6,677.6,16.133333333333333,106.0,64.0,120.0,56.0,1.423272447,5.078618036428572,22.034475,6,498.14535645,11.695166383333335,106.0,64.0,127.0,63.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,1984,52,1.9576923076923078,5.988235294117648,24.8,10,712.6000000000001,10.180000000000001,105.0,35.0,126.0,91.0,0.9038093815384615,2.7150524,7.5769076,11,328.98661488,4.142424181818182,119.0,35.0,126.0,91.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,1985,49,3.3183673469387758,10.162500000000001,28.5,9,1138.2000000000003,18.06666666666667,89.0,47.0,138.0,91.0,2.2821090238367345,6.988217804375,16.22887,11,782.763395176,10.105828227272726,82.0,47.0,138.0,91.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,1986,47,2.612765957446808,6.064285714285715,35.0,8,859.5999999999999,15.350000000000001,32.0,18.0,123.0,105.0,2.3003700514893612,5.235418744285715,31.611843,8,756.8217469399999,13.4990534625,32.0,18.0,123.0,105.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,1987,52,7.421153846153846,21.438888888888886,63.0,12,2701.2999999999997,32.15833333333333,101.0,52.0,136.0,84.0,5.886033190384615,17.004095883333335,31.022427,14,2142.5160813,21.834644928571432,101.0,52.0,143.0,91.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,1988,50,2.694,9.62142857142857,48.3,5,942.8999999999999,26.939999999999998,135.0,86.0,135.0,49.0,1.6891544170000001,6.032694346428571,29.081255,7,591.20404595,12.048612,135.0,72.0,135.0,63.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,1989,49,0.6489795918367346,1.5625,13.6,3,222.59999999999997,10.6,35.0,21.0,49.0,28.0,0.17493054391836735,0.4130613368125,4.392225,3,60.001176564000005,2.7626400333333336,35.0,21.0,49.0,28.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,1990,52,1.2346153846153847,3.1999999999999997,30.3,5,449.40000000000003,12.84,111.0,27.0,111.0,84.0,0.7669341346153846,1.8441124411764707,8.5306635,6,279.164025,6.616330883333332,27.0,27.0,111.0,84.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,1991,45,1.606666666666667,5.561538461538462,28.6,6,506.1000000000001,12.050000000000002,110.0,40.0,110.0,70.0,1.152238393111111,3.9776650776923077,13.886016,7,362.95509383,7.315045842857143,47.0,40.0,110.0,70.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,1992,45,1.5288888888888887,2.5142857142857147,20.3,8,481.59999999999997,8.6,18.0,18.0,137.0,119.0,1.0896024764444445,2.3016560228571428,11.043146,8,343.22478008,5.9962863375,25.0,18.0,88.0,70.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,1993,49,4.122448979591836,13.466666666666667,49.5,6,1414.0,33.666666666666664,128.0,93.0,128.0,35.0,3.097303137367347,10.110232061999998,27.172293,10,1062.374976117,15.140385339999998,121.0,51.0,135.0,84.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,1994,10,2.8600000000000003,1.3833333333333335,12.5,4,200.20000000000002,7.15,29.0,22.0,92.0,70.0,1.1123815313,0.09466366883333333,6.6343913,2,77.866707191,5.27791665,29.0,22.0,29.0,7.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,1995,41,1.1439024390243901,3.908333333333333,25.5,3,328.3,15.633333333333333,77.0,56.0,77.0,21.0,0.6934127470731707,2.3691602191666665,12.722519,3,199.00945841,9.320199333333333,77.0,56.0,77.0,21.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,1996,43,3.204651162790698,13.190000000000001,28.6,10,964.6000000000001,13.780000000000001,111.0,20.0,139.0,119.0,2.0912563176744188,8.70590457,12.221653,10,629.4681516200001,8.90630008,125.0,20.0,139.0,119.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,1997,43,4.9186046511627906,16.26923076923077,36.5,8,1480.5,26.4375,88.0,32.0,95.0,63.0,2.8157110988372094,9.312302723846155,20.663313,8,847.52904075,15.1087851625,81.0,32.0,95.0,63.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,1998,45,0.8,3.272727272727273,13.5,3,252.0,12.0,94.0,87.0,101.0,14.0,0.3545463933333334,1.4504170636363638,6.2082467,3,111.6821139,5.3181959,94.0,87.0,101.0,14.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,1999,47,2.3,6.584615384615384,30.8,7,756.6999999999999,15.442857142857141,107.0,23.0,114.0,91.0,1.6099272299361702,5.187529801538461,22.89648,7,529.666058649,10.732020671428572,107.0,23.0,114.0,91.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,2000,48,3.0979166666666664,10.62142857142857,36.5,7,1040.8999999999999,21.24285714285714,85.0,36.0,85.0,49.0,2.228830143833333,7.641703350285715,23.22029,7,748.886928328,15.143718328571428,85.0,36.0,85.0,49.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,2001,45,0.7577777777777778,3.1,10.8,4,238.70000000000002,8.525,97.0,62.0,97.0,35.0,0.8040648064444444,3.2600549687272733,11.094563,4,253.28041403,8.956334675,83.0,62.0,97.0,35.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,2002,49,2.5326530612244897,7.573333333333334,28.8,7,868.6999999999999,17.72857142857143,68.0,26.0,117.0,91.0,1.696449798367347,5.51889013,23.17242,5,581.88228084,16.3013362,75.0,47.0,75.0,28.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,2003,46,2.1891304347826086,7.192857142857142,29.9,5,704.9,20.139999999999997,116.0,74.0,116.0,42.0,1.4582932946273914,4.791486527857144,14.957653,6,469.57044087002,11.0871024,109.0,53.0,116.0,63.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,2004,47,2.497872340425532,9.03076923076923,38.7,6,821.8,19.566666666666666,73.0,59.0,129.0,70.0,1.1440024494042553,4.1325710553846156,13.756704,6,376.376805854,8.579049783333334,73.0,59.0,129.0,70.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,2005,18,12.494444444444445,14.814285714285715,54.9,8,1574.3,28.1125,134.0,22.0,134.0,112.0,6.550047957777776,8.14497455,22.192738,9,825.3060426799998,13.011092233333333,134.0,15.0,134.0,119.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,2006,49,9.948979591836734,33.635714285714286,56.2,16,3412.5,30.46875,105.0,21.0,140.0,119.0,9.772005828571428,33.329818357142855,48.564167,17,3351.7979991999996,28.166369741176467,105.0,21.0,161.0,140.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,2007,52,0.5480769230769231,1.6764705882352942,28.5,1,199.5,28.5,90.0,90.0,90.0,0.0,0.4176260080769231,1.2709689576470589,19.993013,2,152.01586694000002,10.763724250000001,90.0,90.0,97.0,7.0,Chanovice,49.4031031,13.7176939,533.0
0-203-0-10801117001,2008,47,0.448936170212766,0.8733333333333333,9.1,3,147.70000000000002,7.033333333333334,68.0,26.0,68.0,42.0,0.24578333191489363,0.5583034633333332,7.588682,2,80.86271620000001,5.2330424,68.0,26.0,68.0,42.0,Chanovice,49.4031031,13.7176939,533.0
